ShortCode	Accession	GTDB Taxonomy	PVC
n154	GB_GCA_003139695.1	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__Dormibacterales;f__Dormibacteraceae;g__Palsa-872;s__Palsa-872 sp003139695	
n155	GB_GCA_003243965.1	d__Bacteria;p__Chloroflexota_A;c__Ellin6529;o__QHBO01;f__QHBO01;g__QHBO01;s__QHBO01 sp003243965	
n156	GB_GCA_003171065.1	d__Bacteria;p__Chloroflexota_A;c__Ellin6529;o__CSP1-4;f__CSP1-4;g__Fen-1039;s__Fen-1039 sp003171065	
n157	RS_GCF_000195335.1	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Marinithermaceae;g__Marinithermus;s__Marinithermus hydrothermalis	
n158	RS_GCF_000217815.1	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__Pseudothermotoga;s__Pseudothermotoga thermarum	
n159	RS_GCF_000745455.1	d__Bacteria;p__Thermotogota;c__Thermotogae;o__Mesoaciditogales;f__Mesoaciditogaceae;g__Mesoaciditoga;s__Mesoaciditoga lauensis	
n160	GB_GCA_001508935.1	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__54-24;g__54-24;s__54-24 sp001508935	
n161	GB_GCA_001443005.1	d__Bacteria;p__Synergistota;c__GBS-1;o__GBS-1;f__GBS-1;g__GBS-1;s__GBS-1 sp001443005	
n162	RS_GCF_900141705.1	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900141705	FCB
n163	GB_GCA_002414805.1	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__UBA5070 sp002414805	FCB
n164	GB_GCA_001789205.1	d__Bacteria;p__Fibrobacterota;c__OXYB2-FULL-49-7;o__OXYB2-FULL-49-7;f__XYB2-FULL-49-35;g__XYB2-FULL-49-35;s__XYB2-FULL-49-35 sp001789205	FCB
n165	RS_GCF_000474745.1	d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__Chitinivibrionaceae;g__Chitinivibrio;s__Chitinivibrio alkaliphilus	FCB
n166	GB_GCA_002376725.1	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA1060;s__UBA1060 sp002376725	FCB
n167	GB_GCA_000404785.1	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__JGIOTU-2;f__JGIOTU-2;g__JGIOTU-2;s__JGIOTU-2 sp000404785	FCB
n168	GB_GCA_002448795.1	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__S15-B10;g__S15-B10;s__S15-B10 sp002448795	FCB
n169	GB_GCA_002701525.1	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__SCGC-AAA003-L08;f__SCGC-AAA003-L08;g__SCGC-AAA003-L08;s__SCGC-AAA003-L08 sp002701525	FCB
n170	GB_GCA_001872685.1	d__Bacteria;p__Marinisomatota;c__UBA8477;o__UBA8477;f__UBA8477;g__UBA8477;s__UBA8477 sp001872685	FCB
n171	GB_GCA_001577215.1	d__Bacteria;p__Marinisomatota;c__AB16;o__AB16;f__TCS52;g__TCS52;s__TCS52 sp001577215	FCB
n172	GB_GCA_002347855.1	d__Bacteria;p__Marinisomatota;c__UBA2242;o__UBA2242;f__UBA2242;g__UBA2242;s__UBA2242 sp002347855	FCB
n173	GB_GCA_002787815.1	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__UBA10348;g__1-14-0-65-60-17;s__1-14-0-65-60-17 sp002787815	FCB
n174	GB_GCA_001314545.1	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__HLUCCA01;g__HLUCCA01;s__HLUCCA01 sp001314545	FCB
n175	GB_GCA_002746305.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UBA9320;g__UBA9320;s__UBA9320 sp002746305	FCB
n176	RS_GCF_002843425.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Thermonemataceae;g__Raineya;s__Raineya orbicola	FCB
n177	RS_GCF_000020465.1	d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__Chlorobium limicola	FCB
n178	GB_GCA_001803045.1	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__XYD12-FULL-36-8;s__XYD12-FULL-36-8 sp001803045	FCB
n179	GB_GCA_002344125.1	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__OLB5;g__OLB5;s__OLB5 sp002344125	FCB
n180	GB_GCA_002779395.1	d__Bacteria;p__Bacteroidota;c__UBA10030;o__0-14-0-80-59-12;f__0-14-0-80-59-12;g__0-14-0-80-59-12;s__0-14-0-80-59-12 sp002779395	FCB
n181	GB_GCA_003170475.1	d__Bacteria;p__Bacteroidota;c__UBA10030;o__UBA10030;f__UBA10030;g__Fen-1268;s__Fen-1268 sp003170475	FCB
n182	RS_GCF_001535965.1	d__Bacteria;p__Bacteroidota;c__Kryptonia;o__Kryptoniales;f__Kryptoniaceae;g__Kryptonium;s__Kryptonium thompsoni	FCB
n183	GB_GCA_002898675.1	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__NICIL-2;g__NICIL-2;s__NICIL-2 sp002898675	FCB
n184	GB_GCA_003151825.1	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Palsa-1295;f__Palsa-1295;g__PALSA-1295;s__PALSA-1295 sp003151825	FCB
n185	GB_GCA_003246455.1	d__Bacteria;p__Bacteroidota;c__SZUA-365;o__SZUA-365;f__SZUA-365;g__SZUA-365;s__SZUA-365 sp003246455	FCB
n186	GB_GCA_003223395.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__20CM-2-65-7;s__20CM-2-65-7 sp003223395	FCB
n187	GB_GCA_003242735.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735	FCB
n188	GB_GCA_001780825.1	d__Bacteria;p__Gemmatimonadota;c__Glassbacteria;o__GWA2-58-10;f__GWA2-58-10;g__GWA2-58-10;s__GWA2-58-10 sp001780825	FCB
n189	GB_GCA_002327305.1	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__UBA2201;f__UBA2201;g__UBA2201;s__UBA2201 sp002327305	
n190	GB_GCA_003223645.1	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Gp7-AA8;f__Gp7-AA8;g__QHVT01;s__QHVT01 sp003223645	
n191	RS_GCF_000428885.1	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix;s__Geothrix fermentans	
n192	GB_GCA_002747255.1	d__Bacteria;p__Acidobacteriota;c__GCA-2747255;o__GCA-2747255;f__GCA-2747255;g__GCA-2747255;s__GCA-2747255 sp002747255	
n193	GB_GCA_003140235.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Gp1-AA117;g__Gp1-AA17;s__Gp1-AA17 sp003140235	
n194	GB_GCA_001767035.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__2-12-FULL-54-10;f__2-12-FULL-54-10;g__2-02-FULL-61-28;s__2-02-FULL-61-28 sp001767035	
n195	RS_GCF_000226295.1	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Chloracidobacteriales;f__Chloracidobacteriaceae;g__Chloracidobacterium;s__Chloracidobacterium thermophilum	
n196	GB_GCA_002923315.1	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__HR10;f__HR10;g__HR10;s__HR10 sp002923315	
n197	GB_GCA_001724025.1	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__SCN-69-37;g__SCN-69-37;s__SCN-69-37 sp001724025	
n198	GB_GCA_003223145.1	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Gp22-AA2;f__Gp22-AA2;g__Gp22-AA3;s__Gp22-AA3 sp003223145	
n199	GB_GCA_001664505.1	d__Bacteria;p__Acidobacteriota;c__Mor1;o__Mor1;f__Mor1;g__Mor1;s__Mor1 sp001664505	
n200	GB_GCA_001775755.1	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__RBG-16-66-30;g__RBG-16-66-30;s__RBG-16-66-30 sp001775755	
n201	GB_GCA_002436105.1	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__UBA2199;f__UBA2199;g__UBA2199;s__UBA2199 sp002436105	
n202	GB_GCA_002898535.1	d__Bacteria;p__Acidobacteriota;c__HRBIN11;o__HRBIN11;f__HRBIN11;g__HRBIN11;s__HRBIN11 sp002898535	
n203	GB_GCA_001872725.1	d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__CG1-02-64-396;f__CG1-02-64-396;g__CG1-02-64-396;s__CG1-02-64-396 sp001872725	
n204	RS_GCF_001895085.1	d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__Mariprofundus;s__Mariprofundus micogutta	
n205	GB_GCA_001801575.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5158;f__UBA5158;g__2-12-FULL-41-20;s__2-12-FULL-41-20 sp001801575	
n206	GB_GCA_001464585.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077554;f__Ga007554;g__Ga0077554;s__Ga0077554 sp001464585	
n207	GB_GCA_002238685.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SP197;f__SP197;g__SP197;s__SP197 sp002238685	
n208	GB_GCA_001898075.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Holosporaceae;g__40-19;s__40-19 sp001898075	
n209	GB_GCA_002753665.1	d__Bacteria;p__Proteobacteria;c__Magnetococcia;o__Magnetococcales;f__DC0425bin3;g__DC0425bin3;s__DC0425bin3 sp002753665	
n210	GB_GCA_002401785.1	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__GCA-2401785;g__GCA-2401785;s__GCA-2401785 sp002401785	
n211	RS_GCF_000010325.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Nitratiruptoraceae;g__Nitratiruptor;s__Nitratiruptor sp000010325	
n212	RS_GCF_002335445.1	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Nautiliales;f__Nautiliaceae;g__Lebetimonas;s__Lebetimonas natsushimae	
n213	RS_GCF_000744435.1	d__Bacteria;p__Campylobacterota;c__Desulfurellia;o__Desulfurellales;f__Hippeaceae;g__Hippea_A;s__Hippea_A jasoniae	
n214	RS_GCF_900142435.1	d__Bacteria;p__Aquificota;c__Aquificae;o__Aquificales;f__Aquificaceae;g__Thermocrinis_A;s__Thermocrinis_A minervae	
n215	RS_GCF_900215515.1	d__Bacteria;p__Aquificota;c__Aquificae;o__Hydrogenothermales;f__Hydrogenothermaceae;g__Persephonella;s__Persephonella hydrogeniphila	
n216	RS_GCF_000185805.1	d__Bacteria;p__Aquificota;c__Desulfurobacteriia;o__Desulfurobacteriales;f__Desulfurobacteriaceae;g__Thermovibrio;s__Thermovibrio ammonificans	
n217	RS_GCF_000010985.1	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Deferribacter;s__Deferribacter desulfuricans	
n218	GB_GCA_001751075.1	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__C00003060;f__S7086C20;g__S7086C20;s__S7086C20 sp001751075	
n219	RS_GCF_000179315.1	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfatiglandales;f__NaphS2;g__NaphS2;s__NaphS2 sp000179315	
n220	GB_GCA_002899795.1	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__BM002;f__BM002;g__BM002;s__BM002 sp002899795	
n221	RS_GCF_900176285.1	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Desulfacinum;s__Desulfacinum hydrothermale	
n222	GB_GCA_001577715.1	d__Bacteria;p__Desulfobacterota;c__Desulfarculia;o__Adiutricales;f__Adiutricaceae;g__Adiutrix;s__Adiutrix intracellularis	
n223	RS_GCF_000143965.1	d__Bacteria;p__Desulfobacterota;c__Desulfarculia;o__Desulfarculales;f__Desulfarculaceae;g__Desulfarculus;s__Desulfarculus baarsii	
n224	RS_GCF_000195295.1	d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__Desulfobaccaceae;g__Desulfobacca;s__Desulfobacca acetoxidans	
n225	RS_GCF_000217795.1	d__Bacteria;p__Desulfobacterota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfatatoraceae;g__Thermodesulfatator;s__Thermodesulfatator indicus	
n226	GB_GCA_002419025.1	d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__UBA5754;g__UBA5754;s__UBA5754 sp002419025	
n227	RS_GCF_000429945.1	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__Desulfobulbus_A;s__Desulfobulbus_A japonicus	
n228	RS_GCF_001577525.1	d__Bacteria;p__Desulfobacterota;c__Desulfofervidia;o__Desulfofervidales;f__Desulfofervidaceae;g__Desulfofervidus;s__Desulfofervidus auxilii	
n229	GB_GCA_002010915.1	d__Bacteria;p__Desulfobacterota;c__JdFR-97;o__JdFR-97;f__JdFR-97;g__JdFR-97;s__JdFR-97 sp002010915	
n230	GB_GCA_002419215.1	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2192;g__UBA2192;s__UBA2192 sp002419215	
n231	GB_GCA_002327985.1	d__Bacteria;p__Desulfobacterota;c__BSN033;o__BSN033;f__UBA1163;g__UBA1163;s__UBA1163 sp002327985	
n232	GB_GCA_002782605.1	d__Bacteria;p__Desulfobacterota;c__BSN033;o__UBA8473;f__UBA8473;g__UBA8473;s__UBA8473 sp002782605	
n233	RS_GCF_000266945.1	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__Desulfomonilales;f__Desulfomonilaceae;g__Desulfomonile;s__Desulfomonile tiedjei	
n234	GB_GCA_001896555.1	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__UBA1062 sp001896555	
n235	GB_GCA_002402795.1	d__Bacteria;p__Desulfobacterota;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__UBA8905;s__UBA8905 sp002402795	
n236	RS_GCF_001278055.1	d__Bacteria;p__Desulfuromonadota;c__Desulfuromonadia;o__Desulfuromonadales;f__Desulfuromonadaceae_C;g__Desulfuromonas_B;s__Desulfuromonas_B soudanensis	
n237	GB_GCA_002382705.1	d__Bacteria;p__Desulfuromonadota;c__Desulfuromonadia;o__Geobacterales;f__Pelobacteraceae;g__Pelobacter_D;s__Pelobacter_D sp002382705	
n238	GB_GCA_001803795.1	d__Bacteria;p__Nitrospirota;c__RBG-16-64-22;o__RBG-16-64-22;f__RBG-16-64-22;g__RBG-16-64-22;s__RBG-16-64-22 sp001803795	
n239	GB_GCA_001805055.1	d__Bacteria;p__Nitrospirota;c__UBA9217;o__UBA9217;f__UBA9217;g__GWC2-57-13;s__GWC2-57-13 sp001805055	
n240	GB_GCA_002737345.1	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Palsa-1315;s__Palsa-1315 sp002737345	
n241	GB_GCA_002011815.1	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__JdFR-86;g__JdFR-86;s__JdFR-86 sp002011815	
n242	GB_GCA_002451135.1	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__UBA6902;f__UBA6902;g__UBA6902;s__UBA6902 sp002451135	
n243	GB_GCA_003242475.1	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Vulgatibacteraceae;g__ZC4RG40;s__ZC4RG40 sp003242475	
n244	GB_GCA_002721815.1	d__Bacteria;p__Myxococcota;c__UBA727;o__UBA727;f__GCA-2721815;g__GCA-2721815;s__GCA-2721815 sp002721815	
n245	RS_GCF_000024805.1	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__Haliangium ochraceum	
n246	GB_GCA_001464385.1	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Ga0077550;s__Ga0077550 sp001464385	
n247	RS_GCF_003258315.1	d__Bacteria;p__Myxococcota;c__Bradimonadia;o__Bradymonadales;f__Bradymonadaceae;g__Bradymonas;s__Bradymonas sediminis	
n248	GB_GCA_002343455.1	d__Bacteria;p__Myxococcota;c__UBA796;o__UBA796;f__UBA796;g__UBA2385;s__UBA2385 sp002343455	
n249	GB_GCA_002433485.1	d__Bacteria;p__Myxococcota;c__UBA796;o__UBA9615;f__UBA9615;g__UBA6601;s__UBA6601 sp002433485	
n250	GB_GCA_002390675.1	d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__UBA4427;g__UBA4427;s__UBA4427 sp002390675	
n251	GB_GCA_002786715.1	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__21-14-all-39-27;s__21-14-all-39-27 sp002786715	
n252	GB_GCA_002387735.1	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__UBA1018;f__UBA923;g__UBA923;s__UBA923 sp002387735	
n253	GB_GCA_002787535.1	d__Bacteria;p__Bdellovibrionota;c__UBA2394;o__UBA2394;f__UBA2394;g__1-14-0-20-45-16;s__1-14-0-20-45-16 sp002787535	
n254	GB_GCA_002778785.1	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__1-14-0-10-45-34;g__1-14-0-10-45-34;s__1-14-0-10-45-34 sp002778785	
n255	RS_GCF_001748225.1	d__Bacteria;p__Desulfobacterota_A;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfoplanaceae;g__Desulfoplanes;s__Desulfoplanes formicivorans	
n256	GB_GCA_002421805.1	d__Bacteria;p__Omnitrophota;c__koll11;o__UBA1572;f__UBA1572;g__UBA6210;s__UBA6210 sp002421805	PVC
n257	GB_GCA_002771475.1	d__Bacteria;p__Omnitrophota;c__koll11;o__UBA10183;f__UBA10183;g__UBA10183;s__UBA10183 sp002771475	PVC
n258	GB_GCA_001804285.1	d__Bacteria;p__Omnitrophota;c__Omnitrophia;o__Omnitrophales;f__2-12-FULL-44-17;g__2-12-FULL-44-17;s__2-12-FULL-44-17 sp001804285	PVC
n259	GB_GCA_003452935.1	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__UBA1565;f__UBA9628;g__UBA9628;s__UBA9628 sp003452935	
n260	GB_GCA_003158755.1	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__FEN-1173;s__FEN-1173 sp003158755	
n261	GB_GCA_002841695.1	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__PHAN01;f__PHAN01;g__PHAN01;s__PHAN01 sp002841695	
n262	GB_GCA_001871125.1	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__CG1-02-37-114;f__CG1-02-37-114;g__CG1-02-37-114;s__CG1-02-37-114 sp001871125	
n263	GB_GCA_002412545.1	d__Bacteria;p__Elusimicrobiota;c__UBA5214;o__UBA5214;f__UBA5214;g__UBA5214;s__UBA5214 sp002412545	
n264	GB_GCA_002780205.1	d__Bacteria;p__Elusimicrobiota;c__UBA8919;o__UBA8919;f__UBA8919;g__UBA8919;s__UBA8919 sp002780205	
